age,speciality_years,speciality,wing,entry_level,occupation,intervention,ethnicity, sex,hours,country,target
58,2,Cardiology,S,minor-medium,Techs,Therapeutic, White, Male,35, Mexico,0
36,15,Pulmonary,S,minor,Medical Assistants,Other, White, Female,44, United-States,0
59,12,Emergency,W,minor,Patient,Other, White, Female,49, United-States,1
27,10,Psychiatry,W,minor,ER doctors,Other, White, Female,44, United-States,0
44,12,Emergency,W,high,Medical Assistants,Diagnostic, White, Female,44, United-States,0
59,16,Pediatrics,W,minor-medium,Dietitian,Therapeutic, White, Male,44, United-States,1
30,10,Psychiatry,W,minor,Nurse,Diagnostic, White, Female,44, United-States,0
46,12,Emergency,W,minor-medium,Patient,Therapeutic, White, Male,60, United-States,1
57,10,Psychiatry,W,minor-medium,Therapist,Therapeutic, White, Male,55, United-States,1
42,10,Psychiatry, ?,high, ?,Diagnostic, White, Female,44, United-States,0
31,15,Pulmonary,NW,minor,Dietitian,Other, White, Male,55, United-States,0
64,10,Psychiatry,SW,minor-medium,Surgeons,Therapeutic, White, Male,44, United-States,1
68,15,Pulmonary,W,minor,Physician,Other, White, Male,33, United-States,0
50,10,Psychiatry,W,minor,Patient,Anesthesia, White, Male,44, United-States,0
48,12,Emergency,W,high,Medical Assistants,Other, Asian-Pac-Islander, Female,40, United-States,0
19,12,Emergency, ?,minor, ?,Anesthesia, White, Female,26, United-States,0
46,10,Psychiatry,W,minor-medium,Patient,Therapeutic, White, Male,44, United-States,0
23,10,Psychiatry,W,minor,Techs,Anesthesia, White, Female,38, United-States,0
55,12,Emergency,SW,high,Patient,Diagnostic, Asian-Pac-Islander, Female,44, ?,0
47,10,Psychiatry,SE,minor-medium,Patient,Therapeutic, White, Male,44, United-States,0
36,15,Pulmonary,SW,minor-medium,Dietitian,Therapeutic, Black, Male,27, United-States,1
39,15,Pulmonary,SW,minor-medium,Patient,Therapeutic, White, Male,44, United-States,1
44,12,Emergency,W,high,Lab,Other, White, Male,33, Guatemala,1
31,12,Emergency,W,minor-medium,Medical Assistants,Therapeutic, Black, Male,55, United-States,0
52,12,Emergency,SW,high,Therapist,Other, White, Female,66, United-States,0
31,10,Psychiatry,SW,minor,Physician,Anesthesia, White, Male,71, United-States,0
64,16,Pediatrics,W,minor-medium,Dietitian,Therapeutic, White, Male,55, United-States,1
24,12,Emergency,W,minor,Medical Assistants,Anesthesia, White, Female,27, United-States,0
56,13,Opthalmology,W,minor-medium,ER doctors,Therapeutic, White, Male,44, United-States,1
31,15,Pulmonary,W,minor,Patient,Other, White, Female,49, United-States,1
27,9,Gastroenterology,W,minor,ER doctors,Diagnostic, White, Male,47, United-States,0
58,16,Pediatrics,W,minor-medium,Patient,Therapeutic, White, Male,55, United-States,1
47,12,Emergency,SW,minor-medium,Physician,Therapeutic, White, Male,92, United-States,0
38,16,Pediatrics,W,minor,Dietitian,Other, White, Male,49, United-States,1
36,12,Emergency,W,high,Lab,Other, White, Female,44, United-States,0
24,12,Emergency,W,minor,Therapist,Other, White, Male,33, United-States,0
51,14,Gynecology/Urology,W,medium-high,Techs,Anesthesia, White, Female,38, United-States,0
49,19,Endocrinology,W,minor-medium,Dietitian,Therapeutic, Asian-Pac-Islander, Male,49, China,1
53,10,Psychiatry,W,medium-high,Medical Assistants,Diagnostic, White, Female,44, United-States,0
52,12,Emergency,W,minor-medium,Lab,Therapeutic, White, Male,44, United-States,1
61,12,Emergency,W,minor-medium,Patient,Therapeutic, White, Male,44, United-States,1
38,12,Emergency,W,medium,Medical Assistants,Other, Black, Male,44, United-States,0
30,16,Pediatrics,W,minor-medium,Therapist,Therapeutic, White, Male,49, France,1
59,10,Psychiatry,W,minor-medium,Patient,Therapeutic, White, Male,44, United-States,1
73,15,Pulmonary,W,minor-medium,Dietitian,Therapeutic, White, Male,44, United-States,1
35,15,Pulmonary,SW,minor-medium,Patient,Therapeutic, White, Male,44, United-States,0
72,18,Neurosciences,SW,minor-medium,Dietitian,Therapeutic, White, Male,27, United-States,1
18,7,Nephrology,W,minor,Therapist,Anesthesia, White, Female,22, United-States,0
42,15,Pulmonary,NW,minor,Dietitian,Other, White, Male,44, United-States,1
61,13,Opthalmology,NW,minor-medium,Patient,Therapeutic, Black, Male,66, United-States,1
63,15,Pulmonary,W,high,Patient,Other, White, Male,41, United-States,0
47,10,Psychiatry,W,minor-medium,Nurse,Therapeutic, White, Male,52, United-States,0
48,9,Gastroenterology,SW,minor-medium,ER doctors,Therapeutic, Black, Male,44, United-States,1
63,12,Emergency,W,minor-medium,Therapist,Therapeutic, White, Male,44, United-States,1
23,13,Opthalmology,W,minor,Medical Assistants,Anesthesia, White, Female,44, United-States,0
60,15,Pulmonary,S,medium-high,Dietitian,Other, White, Female,44, United-States,1
34,15,Pulmonary,S,minor,Dietitian,Other, White, Female,44, Germany,0
56,15,Pulmonary,W,minor-medium,Therapist,Therapeutic, White, Male,44, United-States,1
57,10,Psychiatry, ?,minor-medium, ?,Therapeutic, White, Male,38, United-States,0
42,10,Psychiatry,S,minor,Medical Assistants,Anesthesia, White, Female,38, United-States,0
58,10,Psychiatry,N,high,Lab,Diagnostic, White, Male,44, United-States,0
46,8,Orthopedic,W,medium,Techs,Diagnostic, White, Female,41, United-States,0
61,4,Oncology,W,minor-medium,ER doctors,Therapeutic, White, Male,44, United-States,0
53,14,Gynecology/Urology,S,high,Medical Assistants,Other, White, Female,33, United-States,0
29,12,Emergency,W,high,Patient,Diagnostic, White, Female,44, United-States,0
37,10,Psychiatry,W,minor-medium,Patient,Therapeutic, White, Male,55, United-States,1
58,16,Pediatrics,NW,minor-medium,Dietitian,Therapeutic, White, Male,39, United-States,1
63,10,Psychiatry,W,minor-medium,Surgeons,Therapeutic, White, Male,66, United-States,1
39,13,Opthalmology,W,high,Lab,Diagnostic, White, Female,44, United-States,0
44,10,Psychiatry,W,minor-medium,Patient,Therapeutic, White, Male,55, United-States,1
58,15,Pulmonary,W,high,Dietitian,Other, White, Male,60, United-States,1
71,18,Neurosciences,SW,high,Dietitian,Other, White, Male,44, United-States,0
52,16,Pediatrics,W,minor-medium,Dietitian,Therapeutic, White, Male,44, El-Salvador,1
24,10,Psychiatry,W,minor-medium,Patient,Therapeutic, White, Male,44, United-States,0
48,12,Emergency,W,minor-medium,Medical Assistants,Surgical, Other, Female,33, Mexico,1
49,15,Pulmonary,SW,minor,Dietitian,Other, White, Male,44, United-States,0
69,6,Radiology,W,minor-medium,Surgeons,Therapeutic, White, Male,44, United-States,0
40,10,Psychiatry,SW,minor-medium,Techs,Diagnostic, Black, Female,44, United-States,0
36,15,Pulmonary,W,minor-medium,Patient,Therapeutic, White, Male,44, United-States,0
44,12,Emergency,W,medium,Techs,Other, White, Female,44, United-States,0
25,15,Pulmonary,W,minor,Therapist,Other, White, Male,13, United-States,0
34,10,Psychiatry,SW,minor-medium,Dietitian,Therapeutic, White, Male,44, Columbia,0
45,12,Emergency,SE,minor-medium,Physician,Therapeutic, White, Male,59, United-States,1
40,15,Pulmonary,NW,minor,Dietitian,Other, White, Female,44, United-States,0
49,15,Pulmonary,NW,minor-medium,Patient,Therapeutic, White, Male,66, United-States,1
39,12,Emergency,S,minor-medium,Medical Assistants,Therapeutic, Amer-Indian-Eskimo, Male,44, United-States,0
49,16,Pediatrics,N,minor-medium,Therapist,Therapeutic, White, Male,55, United-States,1
55,15,Pulmonary,W,minor-medium,Dietitian,Therapeutic, White, Male,47, United-States,1
36,12,Emergency,W,minor,Dietitian,Other, White, Female,17, United-States,0
36,10,Psychiatry,W,minor-medium,Patient,Therapeutic, White, Male,44, United-States,0
48,10,Psychiatry,W,high,Therapist,Other, White, Male,55, United-States,0
51,15,Pulmonary,SE,high,Patient,Other, White, Male,77, United-States,1
36,13,Opthalmology,W,high,Medical Assistants,Other, White, Male,44, United-States,0
62,19,Endocrinology,NW,high,Dietitian,Other, White, Male,66, United-States,1
45,10,Psychiatry,W,minor-medium,Medical Assistants,Surgical, White, Female,66, United-States,0
59,12,Emergency,W,minor-medium,Lab,Therapeutic, White, Male,44, United-States,1
50,9,Gastroenterology,S,minor-medium,Techs,Therapeutic, White, Male,38, United-States,1
45,10,Psychiatry,W,medium-high,Nurse,Other, White, Female,44, United-States,0
41,12,Emergency,SE,minor-medium,Therapist,Therapeutic, White, Male,66, Cuba,1
20,4,Oncology,W,minor,Techs,Other, White, Male,66, United-States,1
40,12,Emergency,W,minor,Patient,Diagnostic, Black, Female,44, United-States,0
42,12,Emergency,W,minor-medium,Therapist,Surgical, White, Female,49, United-States,1
74,15,Pulmonary,W,minor-medium,Dietitian,Therapeutic, White, Male,44, Ireland,1
60,15,Pulmonary,W,minor-medium,Patient,Diagnostic, White, Female,60, Ireland,0
46,16,Pediatrics,S,minor-medium,Patient,Therapeutic, White, Male,44, United-States,1
29,10,Psychiatry,W,high,Therapist,Anesthesia, White, Female,38, United-States,0
20,10,Psychiatry,W,minor,Techs,Anesthesia, White, Male,22, United-States,0
35,10,Psychiatry,W,minor-medium,Lab,Surgical, White, Female,39, United-States,0
72,12,Emergency,W,minor-medium,Therapist,Therapeutic, White, Male,44, United-States,1
31,12,Emergency,W,high,Therapist,Diagnostic, White, Female,59, United-States,0
31,10,Psychiatry, ?,high, ?,Other, White, Male,44, United-States,0
30,12,Emergency,S,minor,Medical Assistants,Anesthesia, White, Female,17, United-States,0
56,10,Psychiatry,S,minor-medium,Gift Shop,Therapeutic, White, Male,77, United-States,0
35,13,Opthalmology,W,minor-medium,Dietitian,Therapeutic, White, Male,46, United-States,1
61,12,Emergency,SW,minor-medium,Patient,Surgical, White, Female,55, United-States,1
45,12,Emergency,W,minor-medium,Patient,Therapeutic, White, Male,66, United-States,1
53,16,Pediatrics,S,minor-medium,Medical Assistants,Therapeutic, White, Male,44, Italy,1
56,3,Anaesthesiology,W,minor-medium,Patient,Propaedeutic, White, Female,44, United-States,0
23,12,Emergency, ?,minor, ?,Anesthesia, White, Female,27, United-States,0
52,10,Psychiatry,W,minor-medium,Patient,Therapeutic, White, Male,49, United-States,1
55,15,Pulmonary, ?,minor-medium, ?,Therapeutic, Black, Male,66, United-States,1
55,18,Neurosciences,SW,minor-medium,Dietitian,Therapeutic, White, Male,55, United-States,1
33,12,Emergency,W,minor,Patient,Other, Black, Male,49, United-States,0
33,15,Pulmonary,W,minor,Medical Assistants,Other, White, Female,44, United-States,0
67,10,Psychiatry,SW,minor-medium,Patient,Therapeutic, White, Male,44, United-States,1
40,15,Pulmonary,W,minor-medium,Patient,Therapeutic, White, Male,55, United-States,1
44,13,Opthalmology,W,minor-medium,Nurse,Therapeutic, Asian-Pac-Islander, Male,44, United-States,1
51,10,Psychiatry,W,minor,Patient,Other, White, Male,44, United-States,0
36,12,Emergency,SW,minor,Patient,Anesthesia, White, Male,52, United-States,0
62,15,Pulmonary,W,minor-medium,Therapist,Therapeutic, White, Male,44, United-States,1
48,12,Emergency,SE,minor-medium,Patient,Therapeutic, White, Male,49, United-States,1
30,10,Psychiatry,W,minor-medium,Techs,Anesthesia, White, Female,38, United-States,0
19,10,Psychiatry,W,minor-medium,Cafeteria,Other, White, Female,44, United-States,0
64,10,Psychiatry,SE,high,Patient,Other, White, Male,66, United-States,0
45,16,Pediatrics,NW,minor-medium,Dietitian,Therapeutic, White, Male,82, United-States,1
31,15,Pulmonary,W,minor,Dietitian,Other, White, Male,44, United-States,0
58,2,Cardiology,W,minor-medium,Techs,Therapeutic, Black, Male,38, Puerto-Rico,0
56,15,Pulmonary,NW,minor-medium,Patient,Therapeutic, White, Male,38, United-States,1
56,10,Psychiatry,W,minor-medium,Gift Shop,Therapeutic, White, Male,44, United-States,0
62,10,Psychiatry,W,medium-high,Techs,Diagnostic, White, Female,33, ?,0
69,10,Psychiatry,W,high,Patient,Other, White, Female,44, United-States,0
28,10,Psychiatry,W,minor,Patient,Other, White, Female,44, United-States,0
20,4,Oncology,W,minor,Medical Assistants,Anesthesia, White, Male,88, United-States,0
46,13,Opthalmology,W,minor,Lab,Other, White, Male,44, United-States,0
63,15,Pulmonary,N,minor-medium,Medical Assistants,Therapeutic, White, Male,44, United-States,1
59,10,Psychiatry, ?,high, ?,Propaedeutic, White, Male,49, United-States,0
42,10,Psychiatry,S,medium,Patient,Diagnostic, White, Male,44, United-States,0
52,16,Pediatrics,W,minor-medium,Patient,Therapeutic, White, Male,44, United-States,0
80,15,Pulmonary,W,minor-medium,Dietitian,Therapeutic, White, Male,44, United-States,1
19,10,Psychiatry,W,minor,Medical Assistants,Anesthesia, White, Female,27, United-States,0
26,10,Psychiatry,W,minor,Techs,Diagnostic, White, Male,44, El-Salvador,0
19,12,Emergency,W,minor,Techs,Anesthesia, White, Male,8, United-States,0
58,4,Oncology,W,high,Nurse,Diagnostic, Black, Female,61, United-States,0
31,10,Psychiatry, ?,minor, ?,Anesthesia, White, Male,55, United-States,0
39,3,Anaesthesiology,W,minor,Techs,Other, White, Male,38, United-States,0
24,10,Psychiatry,W,minor,Patient,Other, White, Male,44, United-States,0
19,12,Emergency, ?,minor, ?,Anesthesia, White, Male,33, United-States,0
33,12,Emergency,SW,minor-medium,Patient,Anesthesia, White, Male,66, United-States,1
37,13,Opthalmology,W,minor-medium,Patient,Therapeutic, White, Male,58, United-States,0
24,12,Emergency,W,minor,Techs,Other, White, Male,16, United-States,0
42,10,Psychiatry,W,high,Nurse,Anesthesia, White, Male,55, United-States,0
48,10,Psychiatry,W,minor-medium,Lab,Therapeutic, White, Male,49, United-States,1
41,10,Psychiatry,SW,high,Physician,Anesthesia, White, Male,55, United-States,0
66,18,Neurosciences,SE,minor-medium,Dietitian,Therapeutic, White, Male,88, United-States,1
27,15,Pulmonary,W,minor,Dietitian,Anesthesia, White, Female,23, United-States,0
36,10,Psychiatry,W,minor-medium,Surgeons,Therapeutic, White, Male,66, United-States,1
39,12,Emergency,W,minor-medium,Patient,Therapeutic, White, Male,57, United-States,1
48,15,Pulmonary,W,minor,Dietitian,Anesthesia, White, Male,44, United-States,1
57,10,Psychiatry,S,minor-medium,Gift Shop,Therapeutic, White, Male,57, United-States,1
44,10,Psychiatry,W,minor-medium,Surgeons,Therapeutic, White, Male,38, United-States,0
28,10,Psychiatry,W,minor-medium,Nurse,Therapeutic, White, Male,44, United-States,1
53,15,Pulmonary,W,minor-medium,Dietitian,Therapeutic, White, Male,44, United-States,1
30,12,Emergency,W,minor-medium,Lab,Therapeutic, White, Male,77, United-States,0
70,10,Psychiatry,W,minor-medium,Nurse,Therapeutic, White, Male,44, United-States,0
38,10,Psychiatry,W,minor-medium,Medical Assistants,Surgical, White, Female,46, United-States,1
55,18,Neurosciences,SW,high,Therapist,Other, White, Male,55, United-States,1
58,10,Psychiatry,W,high,Therapist,Other, White, Female,44, United-States,0
24,10,Psychiatry, ?,minor, ?,Propaedeutic, White, Female,44, United-States,0
45,3,Anaesthesiology,W,high,Techs,Diagnostic, White, Female,44, Puerto-Rico,0
27,10,Psychiatry, ?,minor, ?,Anesthesia, White, Male,44, United-States,0
31,10,Psychiatry,W,high,Dietitian,Other, White, Female,44, United-States,0
52,10,Psychiatry,W,high,Therapist,Anesthesia, White, Female,22, United-States,0
37,10,Psychiatry,W,minor-medium,Patient,Therapeutic, White, Male,52, United-States,1
82,8,Orthopedic,SW,minor-medium,Patient,Therapeutic, White, Male,33, United-States,0
70,8,Orthopedic,W,minor-medium,Therapist,Therapeutic, White, Male,44, United-States,0
41,14,Gynecology/Urology,NW,minor,Patient,Other, White, Male,66, United-States,0
66,14,Gynecology/Urology,W,minor-medium,Therapist,Therapeutic, White, Male,33, United-States,0
25,15,Pulmonary,W,minor,Medical Assistants,Anesthesia, White, Female,44, United-States,0
50,15,Pulmonary,N,minor-medium,Dietitian,Therapeutic, Asian-Pac-Islander, Male,55, United-States,1
38,10,Psychiatry,W,minor,Medical Assistants,Other, White, Male,44, United-States,1
37,19,Endocrinology,N,minor,Dietitian,Other, White, Female,108, United-States,0
44,10,Psychiatry,W,minor-medium,Techs,Therapeutic, Asian-Pac-Islander, Male,33, China,0
41,15,Pulmonary,W,medium,Patient,Other, White, Male,49, United-States,1
56,12,Emergency,W,minor-medium,Dietitian,Surgical, White, Female,44, United-States,1
73,19,Endocrinology, ?,minor-medium, ?,Therapeutic, White, Male,5, United-States,1
39,19,Endocrinology,SW,minor,Dietitian,Other, White, Male,44, United-States,1
35,15,Pulmonary,W,minor-medium,ER doctors,Therapeutic, White, Male,55, United-States,1
36,15,Pulmonary,W,minor-medium,Techs,Therapeutic, Asian-Pac-Islander, Male,41, United-States,1
39,14,Gynecology/Urology,W,minor-medium,Dietitian,Therapeutic, White, Male,52, United-States,1
51,16,Pediatrics,NW,minor-medium,Dietitian,Therapeutic, White, Male,41, United-States,1
58,14,Gynecology/Urology,W,minor-medium,Patient,Therapeutic, White, Male,44, United-States,1
39,12,Emergency,SE,minor-medium,Patient,Therapeutic, White, Male,66, Yugoslavia,1
25,3,Anaesthesiology, ?,minor, ?,Other, White, Male,55, United-States,0
28,10,Psychiatry,W,minor,Techs,Propaedeutic, White, Male,44, United-States,0
47,15,Pulmonary,NW,minor-medium,Patient,Therapeutic, White, Male,60, United-States,1
52,12,Emergency,W,high,Patient,Other, White, Male,55, United-States,1
27,8,Orthopedic, ?,minor, ?,Anesthesia, White, Male,44, United-States,0
30,12,Emergency,W,minor-medium,Nurse,Therapeutic, White, Male,49, United-States,0
60,16,Pediatrics,S,minor,Dietitian,Other, White, Female,49, United-States,0
71,7,Nephrology, ?,minor-medium, ?,Therapeutic, White, Male,55, United-States,1
51,10,Psychiatry,W,minor-medium,Patient,Therapeutic, White, Male,44, United-States,1
44,2,Cardiology,W,minor,Techs,Other, White, Male,49, El-Salvador,0
34,12,Emergency,SE,minor-medium,Patient,Surgical, Asian-Pac-Islander, Female,77, South,0
61,16,Pediatrics,SE,high,Patient,Other, White, Male,66, United-States,1
61,18,Neurosciences,W,minor-medium,Dietitian,Therapeutic, White, Male,49, United-States,1
47,15,Pulmonary,W,minor,Therapist,Diagnostic, Black, Female,38, United-States,1
31,13,Opthalmology,W,minor-medium,Nurse,Therapeutic, White, Male,44, United-States,0
27,15,Pulmonary,W,minor-medium,Dietitian,Therapeutic, White, Male,44, United-States,0
